date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:08	33688/33688	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202024%2006:48:19%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-105.css?ver=1717483699	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-105c3b5.css	(from https://fitrate.com.pl/about-2/)
18:54:08	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:08%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/eh9gxgks/8ecpp.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/eh9gxgks/8ecpp.css	(from https://fitrate.com.pl/about-2/)
18:54:08	117124/117124	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202024%2006:48:19%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/eh9gxgks/8ecpp.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/eh9gxgks/8ecpp.css	(from https://fitrate.com.pl/about-2/)
18:54:09	49088/49088	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:09%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/105	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/105.json	(from https://fitrate.com.pl/about-2/)
18:54:10	2026/2026	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:10%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fabout-2%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embeddb1d.json	(from https://fitrate.com.pl/about-2/)
18:54:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:10%20GMT	https://fitrate.com.pl/?p=105	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/indexea0f.html	(from https://fitrate.com.pl/about-2/)
18:54:10	2171/2171	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:10%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fabout-2%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed1e83	(from https://fitrate.com.pl/about-2/)
18:54:10	287763/287763	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Oct%202023%2008:38:59%20GMT	https://fitrate.com.pl/wp-content/uploads/2023/10/man-fitness-gym-6566251.jpg	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/2023/10/man-fitness-gym-6566251.jpg	(from https://fitrate.com.pl/about-2/)
18:54:12	280/280	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:11%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/7c78vaj1/8ecpp.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/7c78vaj1/8ecpp.css	(from https://fitrate.com.pl/about-2/)
18:54:12	123562/123562	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202024%2006:48:19%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/7c78vaj1/8ecpp.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/7c78vaj1/8ecpp.css	(from https://fitrate.com.pl/about-2/)
18:54:12	6991/6991	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2003:05:53%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-107.css?ver=1717038353	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-1077d71.css	(from https://fitrate.com.pl/kontakt/)
18:54:13	15912/15912	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:13%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/107	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/107.json	(from https://fitrate.com.pl/kontakt/)
18:54:14	2032/2032	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:14%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fkontakt%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed16d2.json	(from https://fitrate.com.pl/kontakt/)
18:54:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:14%20GMT	https://fitrate.com.pl/?p=107	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/index5a24.html	(from https://fitrate.com.pl/kontakt/)
18:54:14	2177/2177	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:14%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fkontakt%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed4b59	(from https://fitrate.com.pl/kontakt/)
18:54:15	109559/109559	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202023%2014:46:17%20GMT	https://fitrate.com.pl/wp-content/uploads/2023/09/0617ce9f175a2fed8517486c833fd704-transformed-1_Easy-Resize.com_-1069x1536.jpg	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/2023/09/0617ce9f175a2fed8517486c833fd704-transformed-1_Easy-Resize.com_-1069x1536.jpg	(from https://fitrate.com.pl/kontakt/)
18:54:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:15%20GMT	https://fitrate.com.pl/kontakt/%22https://fitrate.com.pl/polityka-prywatnosci/%22><span	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kontakt/_https_/fitrate.com.pl/polityka-prywatnosci/___span	(from https://fitrate.com.pl/kontakt/)
18:54:16	160416/160416	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2016:54:16%20GMT	https://fitrate.com.pl/kontakt/%22https:/fitrate.com.pl/polityka-prywatnosci/%22span	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kontakt/_https_/fitrate.com.pl/polityka-prywatnosci/_span	(from https://fitrate.com.pl/kontakt/)
18:54:17	168918/168918	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:17:09%20GMT	https://fitrate.com.pl/polityka-prywatnosci/	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/polityka-prywatnosci/index.html	(from https://fitrate.com.pl/kontakt/)
18:54:17	1017/1017	---MC-	200	added ('OK')	text/javascript	date:Thu,%2019%20Jun%202025%2016:54:17%20GMT	https://www.google.com/recaptcha/api.js?ver=1.4.3.2	C:/Moje%20Portfolio/Portfolio_FitRate2/www.google.com/recaptcha/api8c4c.js	(from https://fitrate.com.pl/kontakt/)
18:54:17	7599/7599	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:26%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-431.css?ver=1717017686	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-4311abb.css	(from https://fitrate.com.pl/login/)
18:54:18	12656/12656	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:18%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/431	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/431.json	(from https://fitrate.com.pl/login/)
18:54:19	2034/2034	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:19%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Flogin%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed0605.json	(from https://fitrate.com.pl/login/)
18:54:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:19%20GMT	https://fitrate.com.pl/?p=431	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/index88c3.html	(from https://fitrate.com.pl/login/)
18:54:19	2179/2179	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:19%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Flogin%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed88f8	(from https://fitrate.com.pl/login/)
18:54:20	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:19%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/20yd9v9g/4ona.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/20yd9v9g/4ona.cb.delayed	(from https://fitrate.com.pl/login/)
18:54:20	119/119	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:26%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/20yd9v9g/4ona.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/20yd9v9g/4ona.css	(from https://fitrate.com.pl/login/)
18:54:20	136688/136688	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:17:13%20GMT	https://fitrate.com.pl/password-reset/	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/password-reset/index.html	(from https://fitrate.com.pl/login/)
18:54:20	1076/1076	---MC-	200	added ('OK')	text/javascript	date:Thu,%2019%20Jun%202025%2016:54:20%20GMT	https://www.google.com/recaptcha/api.js?onload=onloadCallback&render=explicit&hl=pl&ver=2.0	C:/Moje%20Portfolio/Portfolio_FitRate2/www.google.com/recaptcha/api32fb.js	(from https://fitrate.com.pl/login/)
18:54:21	871/871	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20May%202024%2021:12:00%20GMT	https://fitrate.com.pl/wp-content/plugins/um-recaptcha/assets/js/um-recaptcha.min.js?ver=2.3.7	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/um-recaptcha/assets/js/um-recaptcha.minc0b8.js	(from https://fitrate.com.pl/login/)
18:54:21	7702/7702	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Jun%202024%2006:48:21%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-432.css?ver=1717483701	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-432f7d1.css	(from https://fitrate.com.pl/register/)
18:54:22	18979/18979	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:22%20GMT	https://fitrate.com.pl/wp-json/wp/v2/pages/432	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/pages/432.json	(from https://fitrate.com.pl/register/)
18:54:23	2073/2073	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:23%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fregister%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed8fd8.json	(from https://fitrate.com.pl/register/)
18:54:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:23%20GMT	https://fitrate.com.pl/?p=432	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/indexecc4.html	(from https://fitrate.com.pl/register/)
18:54:24	2221/2221	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:24%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fregister%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embedd46e	(from https://fitrate.com.pl/register/)
18:54:24	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:24%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/jy0mge55/v378.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/jy0mge55/v378.css	(from https://fitrate.com.pl/kategoria/desery/)
18:54:25	142165/142165	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2017:54:04%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/jy0mge55/v378.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/jy0mge55/v378.css	(from https://fitrate.com.pl/kategoria/desery/)
18:54:25	1105/1105	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:25%20GMT	https://fitrate.com.pl/kategoria/desery/feed/	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/feed/index.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:25	703/703	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:25%20GMT	https://fitrate.com.pl/wp-json/wp/v2/categories/1	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/categories/1.json	(from https://fitrate.com.pl/kategoria/desery/)
18:54:25	10759/10759	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2016%20Jul%202024%2021:56:36%20GMT	https://fitrate.com.pl/wp-includes/js/jquery/ui/slider.min.js?ver=1.13.3	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-includes/js/jquery/ui/slider.minb37e.js	(from https://fitrate.com.pl/kategoria/desery/)
18:54:26	1291/1291	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20May%202024%2021:13:04%20GMT	https://fitrate.com.pl/wp-content/plugins/filter-everything/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min.js?ver=1.8.4	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/filter-everything/assets/js/jquery-ui-touch-punch/jquery-ui-touch-punch.min29af.js	(from https://fitrate.com.pl/kategoria/desery/)
18:54:26	29214/29214	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2029%20May%202024%2021:13:04%20GMT	https://fitrate.com.pl/wp-content/plugins/filter-everything/assets/js/filter-everything.min.js?ver=1.8.4	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/plugins/filter-everything/assets/js/filter-everything.min29af.js	(from https://fitrate.com.pl/kategoria/desery/)
18:54:27	175456/175456	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:27%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=jajka	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/indexe372.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:27	175459/175459	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:27%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=maslo	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/index3d72.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:28	175517/175517	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:27%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=redukcja	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/index4d36.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:28	175437/175437	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:27%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=vege	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/indexe53a.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:29	175437/175437	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:28%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=masa	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/index588f.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:30	175437/175437	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:29%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=skyr	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/index34b5.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:31	175457/175457	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:29%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=kakao	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/indexe536.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:31	175537/175537	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:30%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=czekolada	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/index4d75.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:31	706/706	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:28%20GMT	https://fitrate.com.pl/wp-json/wp/v2/categories/6	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/categories/6.json	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:32	175497/175497	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:31%20GMT	https://fitrate.com.pl/kategoria/desery/?post_tags=orzechy	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/desery/index5199.html	(from https://fitrate.com.pl/kategoria/desery/)
18:54:32	1108/1108	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:31%20GMT	https://fitrate.com.pl/kategoria/potrawy/feed/	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/feed/index.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:33	175487/175487	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:32%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=jajka	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/indexe372.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:33	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:33%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/7j5gjeop/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/7j5gjeop/4omr.da.delayed	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:34	175468/175468	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:33%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=vege	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/indexe53a.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:34	175490/175490	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:33%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=maslo	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/index3d72.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:35	175548/175548	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:33%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=redukcja	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/index4d36.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:35	108988/108988	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:17%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/7j5gjeop/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/7j5gjeop/4omr.css	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:35	175468/175468	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:35%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=masa	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/index588f.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:36	30835/30835	---M-Z	200	added ('OK')	text/css	date:Thu,%2027%20Jun%202024%2011:13:49%20GMT	https://fitrate.com.pl/wp-content/uploads/elementor/css/post-285.css?ver=1719486829	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/elementor/css/post-285d94a.css	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:36	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:36%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/eh25m5b8/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/eh25m5b8/4omr.dd.delayed	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:36	175488/175488	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:36%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=kakao	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/indexe536.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:37	175568/175568	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:36%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=czekolada	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/index4d75.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:37	175468/175468	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:36%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=skyr	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/index34b5.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:38	175528/175528	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Jun%202025%2016:54:37%20GMT	https://fitrate.com.pl/kategoria/potrawy/?post_tags=orzechy	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/kategoria/potrawy/index5199.html	(from https://fitrate.com.pl/kategoria/potrawy/)
18:54:39	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:38%20GMT	http://fitrate.com.pl/wp-content/cache/wpfc-minified/1b9zmzkk/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/1b9zmzkk/4omr.df.delayed	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:40	793899/793899	---MCZ	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:17%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/eh25m5b8/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/eh25m5b8/4omr.css	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:40	228571/228571	---M-Z	200	added ('OK')	text/css	date:Wed,%2029%20May%202024%2021:21:17%20GMT	https://fitrate.com.pl/wp-content/cache/wpfc-minified/1b9zmzkk/4omr.css	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/cache/wpfc-minified/1b9zmzkk/4omr.css	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:40	162186/162186	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jun%202025%2016:54:38%20GMT	https://fitrate.com.pl/przepisy/ryz-gotowany/feed/	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/przepisy/ryz-gotowany/feed/index.html	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:40	2186/2186	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:40%20GMT	https://fitrate.com.pl/wp-json/wp/v2/przepisy/754	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/wp/v2/przepisy/754.json	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:41	2265/2265	---MC-	200	added ('OK')	application/json	date:Thu,%2019%20Jun%202025%2016:54:41%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fprzepisy%2Fryz-gotowany%2F	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embede5b7.json	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2019%20Jun%202025%2016:54:41%20GMT	https://fitrate.com.pl/?p=754	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/index62bc.html	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:42	2449/2449	---M-Z	200	added ('OK')	text/xml	date:Thu,%2019%20Jun%202025%2016:54:42%20GMT	https://fitrate.com.pl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ffitrate.com.pl%2Fprzepisy%2Fryz-gotowany%2F&format=xml	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-json/oembed/1.0/embed106d	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:42	48521/48521	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2000:55:43%20GMT	https://fitrate.com.pl/wp-content/uploads/2023/08/Sypki-ryz-po-indyjsku_Easy-Resize.com_.jpg	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/2023/08/Sypki-ryz-po-indyjsku_Easy-Resize.com_.jpg	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
18:54:42	3082/3082	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2019:28:45%20GMT	https://fitrate.com.pl/wp-content/uploads/ultimatemember/2/profile_photo-190x190.jpg?1750349625	C:/Moje%20Portfolio/Portfolio_FitRate2/fitrate.com.pl/wp-content/uploads/ultimatemember/2/profile_photo-190x19031c4.jpg	(from https://fitrate.com.pl/przepisy/ryz-gotowany/)
